nazwa_ogloszenia,link,cena,opis,lokalizacja,pokoje,stan wykonczenia,miejsce parkingowe,powierzchnia,balkon,taras,piętro,rok budowy
Okolice ul. Dubois LUX/Nowe2014/Inwestycja,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-srodmiescie-ludwika-rydygiera-28m2-mzn2042665854,687 997 zł,"Tylko u nas !
Przestronny apartament typu studio w centrum miasta
>- powierzchnia 28,68 m2
>- 1 pokój
>- umeblowany i wyposażony
>- gotowy do wprowadzenia
>- 1 piętro
>- ogrzewanie miejskie
>- idealny jako inwestycja pod najem zarówno krótko jak i długoterminowy lub do celów własnych
Lokalizacja
Lokalizacja w sąsiedztwie Mostu Uniwersyteckiego oraz Wyspy Słodowej. W niedalekiej odległości tereny zielone oraz liczne punkty handlowo-usługowe. Tuż przy osiedlu znajdują się przystanek autobusowy z liniami K, 110, 128, 132, 144 oraz przystanek tramwaju nr 6, 7, 15, 19.
Budynek
Nowy apartamentowiec oddany do użytku w 2014 roku pięknie wykończony cegłą. Budynek ma 4 piętra i posiada windę. Idealne miejsce dla ludzi ceniących komfort oraz wysoką estetykę.
Układ pomieszczeń
Mieszkanie zostało zaprojektowane przez profesjonalnego architekta. Zostały wydzielone strefy:
>- Wypoczynkowa z wygodną sofą z funkcją spania oraz stolikiem
>- Sypialniana z łóżkiem160x200 z wygodnym materacem kieszeniowym
>- Kuchenna wyposażona w meble w zabudowie, wykonane na wymiar wraz ze sprzętem AGD pod zabudowę
>- Jadalniana z okrągłym stołem oraz telewizorem zamocowanym na ścianie pomiędzy oknami
>- Korytarz z przestronną szafą z przesuwnymi drzwiami
>- Łazienka wyposażona w kabinę typu walk in wraz z baterią podtynkową z deszczownicą, spory blat wraz z umywalką, duże lustro podświetlane led, toaleta oraz pralka.
Cena: 687 997zł
nr oferty : 10103/10630/OMS
Interesuje Cię zakup tego mieszkania?
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
| Phone+48... pokaż
Patryk Słonina
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Nadodrze,",1,,,"28,68 m²",,,1/4,2014
Okolice ul. Kraszewskiego Inwestycja/Piwnica,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-jozefa-ignacego-kraszewskiego-61m2-mzn2042597101,579 999 zł,"Na sprzedaż mieszkanie 3-pokojowe o powierzchni 61,08 m² w okolicy ul Kraszewskiego.
Mieszkanie składa się 3 niezależnych lokali (3 osobne pokoje każdy z niezależną kuchnią i łazienką)
Idealne mieszkanie do inwestycji. Trzech czynnych najemców, możliwość kontynuacji umów najmu.
Piwnica ok 3m2.
Liczne miejsca parkingowe w okolicy budynku.
Bardzo dobre połączenie komunikacją miejską, tramwaj, autobus.
Blisko do dworca PKP Wrocław Nadodrze.
Blisko centrum handlowe.
W pobliżu Odra i tereny spacerowe.
Cena: 579 999 zł
nr oferty : 9692/10630/OMS
Interesuje Cię zakup tego mieszkania?
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
| Phone+48... pokaż
Adrian Nawrot
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Kleczków,",3,,,"61,08 m²",,,,1920
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-85m2-mzn2042161100,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm
W skrócie

Osiedle Zielna powstające w dzielnicy Psie Pole to kameralna inwestycja składającą się z jednego dwupiętrowego budynku wielorodzinnego, w którym znajdzie się łącznie 160 mieszkań. Mieszkańcy lokali na parterze będą mieli do swojej dyspozycji ogródki, natomiast lokatorzy 1 i 2 piętra – przestronne balkony. Na kameralnym osiedlu nie zabraknie atrakcyjnie zaaranżowanej przestrzeni wspólnej, w postaci małej architektury, nasadzeń kwiatowych, drzew i krzewów. Częścią inwestycji będzie duży zielony, wewnętrzny dziedziniec, gdzie mieścić się będzie plac zabaw oraz siłownia plenerowa. W ramach inwestycji przewidziano również podziemny garaż, komórki lokatorskie, schowki oraz rowerownię.

Lokalizacja

Osiedle Zielna powstaje na Psim Polu, przy ulicy Zielnej, która położona jest 6,7 km od centrum Wrocławia. Rozciągająca się w północnej części Wrocławia dzielnica Psie Pole zabudowana jest w dużej mierze przez osiedla domków jednorodzinnych i willi, a także trzy duże osiedla: Zakrzów, Psie Pole oraz Różanka. Na obrzeżach dzielnicy dominują tereny zielone, m.in. las Rędziński, Osobowicki i Sołtywicki. Największą arterią dzielnicy Psie Pole, łączącą zachodnią jej część ze wschodnią, jest ulica Jana Kasprowicza.

Tereny zielone

W odległości 260 metrów od inwestycji znajduje się park międzyosiedlowy z placem zabaw dla dzieci. Do parku przy ulicy Nadbrzeżnej w Zgorzelisku oddalonego o 1 km można dotrzeć spacerem w 13 minut. W odległości 2,8 km znajduje się park Małe Wilczyce, 2,7 km od osiedla – Park Jedności, a 6 km dzieli Osiedle Zielna od dzikich terenów spacerowych przy ujściu rzeki Dobrej do Widawy.

Sklepy, punkty usługowe i gastronomiczne

Najbliższy niewielki sklep spożywczy znajduje się tuż przy Osiedlu Zielna. W odległości 110 metrów położone są Delikatesy Gorlickie, w odległości 240 metrów – sklep max minimarket. Mieszkańcy Osiedla Zielna mają również blisko położoną przychodnię – 100 metrów od osiedla, przychodnię weterynaryjną – 100 m, restaurację z azjatycką kuchnią fusion (450 m), pub (550 m) czy halę targową Blaszak (500 m).

Komunikacja i transport publiczny

Najbliższy przystanek komunikacji miejskiej – Gorlicka – znajduje się 210 metrów od Osiedla Zielna. Dzięki niemu mieszkańcy osiedla mogą korzystać z dogodnych połączeń komunikacyjnych w dzielnicy Psie Pole – 6 linii autobusowych oraz 2 tramwajowych. We wschodniej części dzielnicy zlokalizowana jest stacja kolejowa, która również ułatwia dotarcie w inne części Wrocławia.

Edukacja

W bezpośrednim sąsiedztwie Osiedla Zielna znajdują się 3 placówki edukacyjne: publiczne przedszkole Columbus oddalone o 70 metrów, przedszkole nr 71 – oddalone o 520 metrów oraz Szkoła Podstawowa nr 6 zlokalizowana w odległości 230 metrów.

Rezerwacja i płatność

Po szczegóły zapraszamy do kontaktu przez formularz znajdujący się na dole strony.","Psie Pole,",5,,,"85,34 m²",Tak,,,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-zielna-71m2-mzn2041534188,,"Osiedle Zielna

Najważniejsze atuty
Kameralna inwestycja składająca się z jednego, 2-piętrowego budynku wielorodzinnego
Ogródki przynależne do mieszkań na parterze, balkony w przypadku mieszkań na 1 i 2 piętrze
Wysokość lokali – 250 cm","Psie Pole,",4,,,"71,69 m²",Tak,,,2023
Okolice ul. Dubois LUX/Nowe2014/Inwestycja,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-srodmiescie-ludwika-rydygiera-30m2-mzn2042665855,719 997 zł,"Tylko u nas !
Przestronny apartament typu studio w centrum miasta
>- powierzchnia 28,68 m2
>- 1 pokój
>- umeblowany i wyposażony
>- gotowy do wprowadzenia
>- 1 piętro
>- ogrzewanie miejskie
>- idealny do celów własnych lub jako inwestycja pod najem zarówno krótko jak i długoterminowy
Lokalizacja
Lokalizacja w sąsiedztwie Mostu Uniwersyteckiego oraz Wyspy Słodowej. W niedalekiej odległości tereny zielone oraz liczne punkty handlowo-usługowe. Tuż przy osiedlu znajdują się przystanek autobusowy z liniami K, 110, 128, 132, 144 oraz przystanek tramwaju nr 6, 7, 15, 19.
Budynek
Nowy apartamentowiec oddany do użytku w 2014 roku pięknie wykończony cegłą. Budynek ma 4 piętra i posiada windę. Idealne miejsce dla ludzi ceniących komfort oraz wysoką estetykę.
Układ pomieszczeń
Mieszkanie zostało zaprojektowane przez profesjonalnego architekta. Zostały wydzielone strefy:
>- Wypoczynkowa z narożnikiem z funkcją spania oraz stolikiem kawowym
>- Sypialniana z łóżkiem160x200 z wygodnym materacem kieszeniowym
>- Kuchenna wyposażona w meble w zabudowie, wykonane na wymiar wraz ze sprzętem AGD pod zabudowę
>- Jadalniana ze stołem z funkcją rozkładania oraz telewizorem zamocowanym na ruchomym uchwycie telewizor tak aby z każdej części mieszkania można go oglądać
>- Korytarz z przestronną szafą z lustrzanymi drzwiami
>- Łazienka wyposażona w kabinę typu walk in wraz z baterią podtynkową z deszczownicą, spory blat wraz z umywalką, duże lustro podświetlane led, toaleta oraz pralka.
Cena: 719 997zł
nr oferty : 10104/10630/OMS
Interesuje Cię zakup tego mieszkania?
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJĘ
Przy zakupie otrzymasz wsparcie w uzyskaniu finansowania na zakup nieruchomości.
| Phone+48... pokaż
Patryk Słonina
Specjalista ds. Sprzedaży Nieruchomości
Agencja UNITED Nieruchomości | ul. Młynarska 14/E | 51-116 Wrocław |
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Nadodrze,",1,,,"30,70 m²",,,1/4,2014
ŁADNE 3M Super miejsce UNIWERSYTET EKONOMICZNY,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-borowska-ok-kamienna-przestrzenna-krzyki-huby-51m2-mzn2043177435,690 000 zł,"IDEALNA OFERTA DLA RODZINY PARY STUDENTÓW INWESTORA ZADBANE 3 pokoje osobna kuchnia Małgorzata Wójcik-570... pokażSUPER MIEJSCE PEŁNE WYPOSAŻENIE W CENIE blisko Uniwersytet Ekonomiczny okolice PARKU SKOWRONIEGO i AQUA PARK  SERDECZNIE POLECAM
BARDZO DOBRA LOKALIZACJA na jednym z lubianych osiedli Krzyki / HUBY / Gaj z bardzo dobrym połączeniem do Centrum, jak i w innych kierunkach miasta ( OK BOROWSKA / Kamienna / Wesoła) blisko Uniwersytet Ekonomiczny Ślężna / Komandorska -7min spacerkiem, niedaleko Uniwersytet Medyczny Borowska. Dobre połączenia z Placem Grunwaldzkim w kierunku Politechniki Wrocławskiej ( tramwaje nr 8, 18, 21, 22, autobusy nr 145, 146, N, K)
W lokalu mieszkalnym:
-osobna kuchnia, umeblowana i wyposażona w sprzęt AGD
-przestronny salon umeblowany i wyposażony
-pokój
-pokój
-łazienka z prysznicem, WC, umywalka na wyposażeniu pralka
-przedpokój
Całe wyposażenie pozostaje dla nowego nabywcy.
Do mieszkania przynależy piwnica.
Media miejskie. Przyjazny czynsz ok 700zł/m-c.
Niski budynek zadany, ocieplony z ładną elewacją.
W pobliżu szkoła, przedszkole, Centra Handlowe, pełna infrastruktura, liczne sklepy i punkty usługowe, blisko Galeria Wroclavia.
Świetna lokalizacja nieruchomości zarówno pod kątem komunikacyjnym jak i miejscem do spędzenia czasu wolnego, kilka metrów Aqua Park, i Park Skowronii, PKP, PKS.
Pośrednik w obrocie nieruchomościami-MAŁGORZATA WÓJCIK570... pokaż, Licencja nr 16128 -ZADZWOŃ i umów się na bezpłatna prezentację--ZAPYTAJ o szczegóły -SERDECZNIE ZAPRASZAM do zapoznania się z interesującą ofertą.
Zamieszczona oferta nie stanowi oferty w rozumieniu Kodeksu Cywilnego, a dane w nich zawarte mają jedynie charakter informacyjny.","Wrocław-Krzyki,",3,,,51 m²,,,4/4,1976
"Lokal inwestycyjny, Wykończony",https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-jaworska-26m2-mzn2043119950,389 000 zł,"Na sprzedaż lokal inwestycyjny (2022r. , świetnie wykończony i umeblowany.
Lokal przystosowany jako mieszkalny, natomiast prawnie jest to lokal użytkowy, dzięki czemu jest  możliwość amortyzacji.
Wydzielona wnęka sypialniana.
Pełne media miejskie.
Opłaty około 500 zł plus prąd.
Możliwość przejęcia Najemcy!
Aktualne świadectwo charakterystyki energetycznej.
Stan prawny uregulowany, bez obciążeń.
Zapraszam na prezentację.
Wyłączność!
Aneta Samborska BN Ostoja601... pokaż
Uwaga! Prezentowane w serwisie oferty nie stanowią oferty handlowej w rozumieniu art. 66 Kodeksu Cywilnego i mogą być nieaktualne.Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Aneta Samborska nr licencji 6646
.
Oferta nr265... pokażwysłana z systemu LocumNet Online","Stare Miasto,",1,,,26 m²,,Nie,3/12,2022
"Apartament w willi miejskiej, Krzyki! Gotowe",https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-szafera-162m2-mzn2042033543,1 620 000 zł,"Promocja!
Nowa Cena!
0 % Prowizji dla Kupującego do 30.12.2023r
Polecam do kupna przestronne nowe mieszkanie (2022-2023 budowa i wykończenie, objęte jeszcze rękojmią) o łącznej  powierzchni całkowitej 162, 58 m2 (pow. użytkowa lokal mieszkalny 84, 81 m2  + wykończone poddasze pow. użytkowa 41, 00 m2  (w KW jako nieużytkowe),  garaż dwustanowiskowy z kotłownią 36,77 m2, położone na pierwszym piętrze willi miejskiej (zabudowa jednorodzinna dwulokalowa)  w dwupiętrowym apartamentowcu.
I POZIOM:  salon z kuchnią o pow. 33,36 m2,  (wyjście na taras 12 m2) połączony z holem o pow. 16,73 m2 i garderobą o pow. 3,00 m2, pom. gospodarcze z podłączeniem na pralkę 1,38 m2., sypialnia 13,70 m2 wraz z garderobą o pow. 2,98 m2, łazienka 7,45 m2, klatka schodowa 6,21 m2.
II POZIOM: mierzone po podłodze - 3 sypialnie ok. 11, 10, 10 m2, łazienka ok. 7 m2, garderoba ok. 6,0 m2, przedpokój ok. 6,0 m2.
Wykończenie materiały wysokiej jakości:, m.in.  podłogi drewniane dębowe lub kafle, ściany gładź lub tynk strukturalny, armatura Grohe, Ravak, schody na poddasze bukowe, drzwi wewnętrzne bezprzylgowe, drzwi do mieszkania przeszklone, zamki magnetyczne, częściowo zamontowane już oświetlenie pomieszczeń.
Kuchnia wykończona w pełni i przygotowana do montażu sprzętu AGD.
Lokal przygotowany do instalacji klimatyzacji w każdym pokoju (jedynie trzeba zamontować jednostki) oraz również przygotowany do montażu rolet zewnętrznych. Ogrzewanie podłogowe na I poziomie, na poddaszu grzejniki.
Wysokość pomieszczeń 2,80 m- dół lokalu, góra 2,50 m, listwy przysufitowe oraz karniszowe ozdobne.
Na strychu dodatkowo zamontowano schody strychowe, które prowadzą do pokaźnego schowka wykonanego nad pokojami.
Garaż na 2 stanowiska, dodatkowo pomieszczenie gospodarcze, w nim kotłownia (piec gazowy dwufunkcyjny z zasobnikiem wody ciepłej).
Brama wjazdowa do garażu, istnieje możliwość zamontowania pełnej automatyki.
Teren ogrodzony w pełni,  zagospodarowany, z nasadzeniami, przy wjeździe szlaban otwierany zdalnie.
Otoczenie nieruchomości:
Mieszkanie znajduje się w kameralnej zabudowie, z dala od hałasu miasta, w cichej i zielonej części osiedla, przy ul. Szafera.
Bogata infrastruktura m.in.  liczne restauracje, sklepy, placówki edukacyjne, dobre połączenie  z pozostałą częścią Wrocławia poprzez ul. Borowską (komunikacja miejska: autobus nr linii 113).
Dodatkowym atutem jest dobry dojazd do Wrocławskich Bielan, autostrady A4 i obwodnicy. 
W pobliżu liczne punkty usługowe i rekreacyjne, apteka, boisko sportowe ogólnodostępne z zewnętrzną siłownią, Zespół Szkolno - Przedszkolny nr 6 (Szkoła Podstawowa nr 34) w odległości 100 m.
Okna PCV dwukolorowe trzykomorowe, od wewnątrz białe. 
Mieszkanie bardzo jasne i słoneczne, duże witryny okienne, w pełni otwieralne i uchylne.
Lokal wolny od zaraz, stan prawny uregulowany, bez obciążeń.
Aktualne świadectwo charakterystyki energetycznej:
Wskaźnik rocznego zapotrzebowania na energię użytkową (EU):  40,90  kWh/(m2 · rok).
Wskaźnik rocznego zapotrzebowania na energię końcową (EK):  67,15 kWh/(m2 · rok).
Wskaźnik rocznego zapotrzebowania na nieodnawialną energię pierwotną (EP):  81,17 kWh/(m2 · rok).
Jednostkowa wielkość emisji CO2 0,02 (E CO2) t CO2/(m2 · rok).
Udział odnawialnych źródeł energii w rocznym zapotrzebowaniu na energię końcową (U OZE): 0,00 %
Zapraszam na prezentację.
Wyłączność!
Aneta Samborska BN Ostoja601... pokaż
Uwaga! Prezentowane w serwisie oferty nie stanowią oferty handlowej w rozumieniu art. 66 Kodeksu Cywilnego i mogą być nieaktualne.Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Aneta Samborska nr licencji 6646
Oferta nr264... pokażwysłana z systemu LocumNet Online","Krzyki,",5,,,"162,58 m²",,Tak,1/1,2022
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-61m2-mzn2041581913,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",3,,,"61,65 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-srodmiescie-sienkiewicza-31m2-mzn2041989854,,"Najważniejsze atuty
✅ Wyjątkowa lokalizacja – na wprost Ogrodu Botanicznego we Wrocławiu
✅ Mieszkania idealne pod wynajem
✅ Unikatowe części wspólne","Śródmieście,",1,,,"31,49 m²",,,2/6,2024
"Apartament, Promenady, taras, miejsce! Nowa Cena",https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-srodmiescie-czochralskiego-63m2-mzn2043175639,845 000 zł,"UWAGA!
Promocja!
Do końca stycznia 2024r. Kupujący zwolniony z Prowizji!
Do sprzedania mieszkanie na znanym i cenionym już osiedlu Promenady Wrocławskie.
2 osobne sypialnie (24,55 m2 i 13,28 m2)+ salon z aneksem kuchennym z salonu wyjście na taras (taras wyłożony tzw. sztuczną trawą wysokiej jakości). 
W cenie sprzedaży  wszystkie zabudowy stałe, kuchnia z pełnym AGD (lodówka, zmywarka, piekarnik z funkcją mikrofalówki, okap, płyta indukcyjna).
W łazience wanna z hydromasażem oraz toaleta z funkcją bidetu
W salonie i głównej sypialni klimatyzacja (18,74 m2).
Podłoga: panele o wysokiej klasie ścieralności.
Zewnętrzna roleta antywłamaniowe na tarasie.
Do dokupienia jest możliwe miejsce postojowe w garażu podziemnym w cenie  44 tys.
Otoczenie nieruchomości:
Mieszkanie znajduje się w kameralnej zabudowie, z dala od hałasu miasta, w cichej i zielonej części osiedla, ,blisko Odry i terenów zielonych
Bogata infrastruktura m.in.  liczne restauracje, sklepy, placówki edukacyjne, dobre połączenie  z pozostałą częścią Wrocławia poprzez ul. Trzebnicką i ul. Jedności (komunikacja miejska: autobus i tramwaj).
Dodatkowym atutem jest dobry dojazd do autostrady A4 i obwodnicy. 
W pobliżu liczne punkty usługowe i rekreacyjne, apteka, boisko sportowe ogólnodostępne z zewnętrzną siłownią, Zespół Szkolno - Przedszkolny, (Szkoła Podstawowa).
Aktualne świadectwo charakterystyki energetycznej:
Wskaźnik rocznego zapotrzebowania na energię użytkową (EU):  63,98 kWh/(m2 · rok).
Wskaźnik rocznego zapotrzebowania na energię końcową (EK):  81,81 kWh/(m2 · rok).
Wskaźnik rocznego zapotrzebowania na nieodnawialną energię pierwotną 74,69 (EP):
Jednostkowa wielkość emisji0,03 t CO2 (m2 · rok).
Udział odnawialnych źródeł energii w rocznym zapotrzebowaniu na energię końcową (U OZE): 0,00 %
Zapraszam na prezentację.
Wyłączność!
Aneta Samborska BN Ostoja601... pokaż
Uwaga! Prezentowane w serwisie oferty nie stanowią oferty handlowej w rozumieniu art. 66 Kodeksu Cywilnego i mogą być nieaktualne. Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Aneta Samborska nr licencji 6646
.
Oferta nr265... pokażwysłana z systemu LocumNet Online
Dane z certyfikatu energetycznego:
Roczne zapotrzebowanie na energię użytkową: 0.00 [kWh/m2]Roczne zapotrzebowanie na energię końcową: 0.00 [kWh/m2]Roczne zapotrzebowanie na nieodnawialną energię pierwotną: 0.00 [kWh/m2]Jednostkowa wielkość emisji CO2: 0.0000 [tony/rok]Udział odnawialnych źródeł energii w zapotrzebowaniu na energię końcową: 0.0000 %","Śródmieście,",3,,,"63,30 m²",,Tak,,2018
