nazwa_ogloszenia,link,cena,opis,lokalizacja,pokoje,stan wykonczenia,miejsce parkingowe,powierzchnia,balkon,taras,piętro,rok budowy
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-76m2-mzn2041581892,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",3,,,"76,52 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-slezna-118-91m2-mzn2041149577,,"Ślężna Vita

Najważniejsze atuty

✅ Starannie przemyślane, funkcjonalne rozkłady mieszkań","Krzyki,",4,,,"91,94 m²",,,1/7,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-fabryczna-stodolna-75m2-mzn2042572833,,"Najważniejsze atuty:
✅ Spokojna, kameralna architektura
✅ Mieszkania w najbardziej poszukiwanych metrażach
✅ Bliskość terenów zielonych","Maślice,",4,,,"75,04 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-konduktorska-97m2-mzn2041415251,,"Murapol Osiedle Ferrovia

Najważniejsze atuty
✅ Kameralne osiedle z dala od zgiełku miasta, a jednocześnie blisko serca Wrocławia","Krzyki,",5,,,"97,12 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-michalczyka-5-85m2-mzn2041581881,,"Najważniejsze atuty
✅ Jedna z najlepszych wrocławskich inwestycji w sercu miasta","Stare Miasto,",4,,,"85,88 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-srodmiescie-dmowskiego-13-73m2-mzn2041112060,,"Atmo
Najważniejsze atuty
✅ Przemyślane rozkłady lokali gwarantujące szerokie możliwości aranżacji","Śródmieście,",3,,,"73,66 m²",,,6/6,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-braniborska-80-123m2-mzn2043178356,,"Najważniejsze atuty
✅ Doskonała lokalizacja w centrum Wrocławia
✅ Elegancka i nowoczesna forma budynku wpisująca się w najnowsze trendy architektury
✅ Zielony wewnętrzny dziedziniec","Stare Miasto,",5,,,"123,05 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-srodmiescie-dmowskiego-13-138m2-mzn2041112019,,"Atmo
Najważniejsze atuty
✅ Przemyślane rozkłady lokali gwarantujące szerokie możliwości aranżacji","Śródmieście,",5,,,"138,20 m²",,,2/6,2023
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-braniborska-80-111m2-mzn2043178372,,"Najważniejsze atuty
✅ Doskonała lokalizacja w centrum Wrocławia
✅ Elegancka i nowoczesna forma budynku wpisująca się w najnowsze trendy architektury
✅ Zielony wewnętrzny dziedziniec","Stare Miasto,",4,,,"111,45 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-77m2-mzn2043185949,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",4,,,"77,88 m²",,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-69m2-mzn2043185945,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.
Lokalizacja jest jednym z największych atutów inwestycji Apartamenty nad Oławką:
• doskonale skomunikowana okolica – kilka przystanków tramwajowych i autobusowych w najbliższej okolicy
• szybki dojazd do centrum (2,5km)
• łatwy wyjazd z miasta dzięki bliskości Alei Wielkiej Wyspy
• bezpośrednie sąsiedztwo bulwarów nad Oławą
• bliska odległość Lasu Rakowieckiego i Parku na Niskich Łąkach
• widok na rzekę Oławę
• bogata oferta szkół i przedszkoli w najbliższym otoczeniu
• liczne punkty usługowe i centrum handlowe Famili Point","Krzyki,",3,,,"69,51 m²",,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-miedzyleska-6b-79m2-mzn2042224000,,"Najważniejsze atuty
✅ Przyjazna okolica","Tarnogaj,",4,,,"79,46 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-konduktorska-97m2-mzn2041415250,,"Murapol Osiedle Ferrovia

Najważniejsze atuty
✅ Kameralne osiedle z dala od zgiełku miasta, a jednocześnie blisko serca Wrocławia","Krzyki,",5,,,"97,12 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-79m2-mzn2043185927,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",4,,,"79,21 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-slezna-118-80m2-mzn2041149662,,"Ślężna Vita

Najważniejsze atuty

✅ Starannie przemyślane, funkcjonalne rozkłady mieszkań","Krzyki,",3,,,"80,03 m²",,,3/7,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-miedzyleska-6b-79m2-mzn2042224106,,"Najważniejsze atuty
✅ Przyjazna okolica","Tarnogaj,",4,,,"79,46 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-konduktorska-97m2-mzn2041415242,,"Murapol Osiedle Ferrovia

Najważniejsze atuty
✅ Kameralne osiedle z dala od zgiełku miasta, a jednocześnie blisko serca Wrocławia","Krzyki,",5,,,"97,11 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-miedzyleska-6b-79m2-mzn2042224088,,"Najważniejsze atuty
✅ Przyjazna okolica","Tarnogaj,",4,,,"79,46 m²",,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-braniborska-80-108m2-mzn2043178360,,"Najważniejsze atuty
✅ Doskonała lokalizacja w centrum Wrocławia
✅ Elegancka i nowoczesna forma budynku wpisująca się w najnowsze trendy architektury
✅ Zielony wewnętrzny dziedziniec","Stare Miasto,",4,,,"108,40 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-miedzyleska-6b-79m2-mzn2042224112,,"Najważniejsze atuty
✅ Przyjazna okolica","Tarnogaj,",4,,,"79,46 m²",Tak,,,2024
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-konduktorska-97m2-mzn2041415247,,"Murapol Osiedle Ferrovia

Najważniejsze atuty
✅ Kameralne osiedle z dala od zgiełku miasta, a jednocześnie blisko serca Wrocławia","Krzyki,",5,,,"97,54 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-konduktorska-97m2-mzn2041415245,,"Murapol Osiedle Ferrovia

Najważniejsze atuty
✅ Kameralne osiedle z dala od zgiełku miasta, a jednocześnie blisko serca Wrocławia","Krzyki,",5,,,"97,11 m²",Tak,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-krakowska-98-77m2-mzn2043185951,,"Apartamenty nad Oławką to nowa inwestycja premium w ofercie Dom Development, zlokalizowana tuż nad malowniczą rzeką Oławą – w otoczeniu bulwarów, Parku na Niskich Łąkach i Lasu Rakowieckiego. Nowoczesna architektura, eleganckie wnętrza, wysoka jakość materiałów oraz doskonała lokalizacja sprawiają, że jest to wyjątkowe miejsce na mapie Wrocławia.","Krzyki,",4,,,"77,88 m²",,,,2025
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-srodmiescie-dmowskiego-13-85m2-mzn2041112052,,"Atmo
Najważniejsze atuty
✅ Przemyślane rozkłady lokali gwarantujące szerokie możliwości aranżacji","Śródmieście,",4,,,"85,14 m²",,,3/6,2023
4 pokoje z parkingiem i komórką lokatorską - NOWE,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-braniborska-62m2-mzn2042838945,950 000 zł,"Na sprzedaż mieszkanie 4-pokojowe o powierzchni 62,60 m2 zlokalizowane we Wrocławiu przy ulicy Braniborskiej. Mieszkanie sprzedawane jest z rynku wtórnego. Posiada dwie loggie, komórkę lokatorską oraz parking w garażu podziemnym.
LOKALIZACJA:
Inwestycja mieszkaniowa zlokalizowana jest w centrum Wrocławia, zaledwie 1 km od rynku. W pobliżu znajdziemy punkty usługowe, kawiarnie, restauracje, market, komunikację miejską.
MIESZKANIE:
Lokal mieszkalny oddany przez inwestora w roku 2021 o powierzchni 62,60 m2. Mieszkanie sprzedawane jest z rynku wtórnego. Zostało wykończone tak jak na zdjęciach. Objęte rękojmią dewelopera. Znajduje się na 6 piętrze budynku z windą.
BUDYNEK:
Projekt zakładał powstanie 2 budynków mieszkalno – usługowych połączonych wspólnym patio, zagospodarowanym zielenią i elementami małej architektury. Na parterze od strony ulicy Braniborskiej przewidziano lokale usługowe z dużymi, przeszklonymi witrynami. W inwestycji powstało 319 mieszkań.
ROZKŁAD NIERUCHOMOŚCI:
- pokój dzienny z aneksem kuchennym (20.75 m2)
- przedpokój (9.95 m2)
- łazienka (4.30 m2)
- sypialnia (7.53 m2)
- sypialnia (7.51 m2)
- sypialnia (10.59 m2)
- pomieszczenie gospodarcze (3.97 m2)
- loggia (3.74 m2)
- loggia (3.34 m2)
Cena nieruchomości: 950 000 PLN + 30 000 PLN miejsce postojowe + 20 000 PLN komórka lokatorska
Zainteresowany? Skontaktuj się z nami +48... pokażlub napisz nam maila poprzez formularz kontaktowy dostępny w ogłoszeniu.
———————————
Czy wiesz, że z homfi możesz kupić nieruchomość kompleksowo, tzn. załatwiając wszystko w jednej firmie? Oprócz agentów nieruchomości pomagających w znalezieniu i zakupie nieruchomości, oddajemy Ci do dyspozycji doświadczonych ekspertów kredytowych, zdolnych architektów wnętrz i zaradnych specjalistów od zarządzania najmem. Dzięki temu z nami znajdziesz nieruchomość, sfinansujesz jej zakup, zaprojektujesz i wykończysz jej wnętrze a następnie sprzedasz lub wynajmiesz z opcją przekazania nam nieruchomości do zarządzania najmem.
Zainteresowany? Zapytaj opiekuna oferty o szczegóły.","Wrocław-Stare Miasto,",4,,,"62,60 m²",Tak,,6/6,2021
2 pok. | 2016 r.| Klimatyzacja| K. lokatorska,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-srodmiescie-2-pok-2016-r-klimatyzacja-k-lokatorska-45m2-mzn2043124225,715 000 zł,"Mam przyjemność Państwu zaoferować przytulne, zadbane 2 pokojowe mieszkanie o powierzchni ok. 45 m2 na 3 piętrze 7 piętrowego budynku z 2016 r. z windą w bardzo dobrej lokalizacji Śródmieście -Kleczków w okolicy terenów zielonych tuż przy wałach nad Odrą.
- 2,3 km do Rynku
- 3,5 km do Placu Grunwaldzkiego
Lokal składa się z:
- pokoju z aneksem kuchennym (23.55 m2) - możliwość uzyskania oddzielnej kuchni
- pokoju (11.38 m2)
- łazienki z WC (4.42 m2)
- przedpokoju (5.56 m2)
- dużego balkonu (10.72 m2)
Do mieszkania przynależy komórka lokatorska sąsiadująca z mieszkaniem (4.9 m2) płatna dodatkowo 10 000 zł oraz miejsce postojowe w garażu podziemnym płatne dodatkowo 35 000 zł - zakup obligatoryjny.
Klimatyzacja.
Wyjście na balkon z salonu i pokoju.
Duże pojemne szafy.
Mieszkanie usytuowane od wewnętrznej strony bloku (nie od ulicy) w związku z czym jest bardzo cicho i spokojnie
CENA: 715 000 zł
Gorąco polecam, zapraszam do kontaktu.
Ewelina Otawa
Pośrednik w obrocie nieruchomościami lic. zaw. nr 22791
666... pokaż
nr oferty: POTR-MS-160
email: ewelina@
Jeśli planujesz kupić lub sprzedać swoją nieruchomość chętnie Ci w tym pomogę. Zapraszam do bezpłatnej konsultacji, która pomoże Ci dobrać najlepszą strategię. * Prezentowana oferta nie stanowi oferty handlowej w rozumieniu Art. 66 par. 1 Kodeksu Cywilnego, a dane w niej zawarte mają charakter jedynie informacyjny i mogą ulec zmianie.
POTER Nieruchomości kompleksowo zajmuje się obsługą sprzedaży/kupna nieruchomości, współpracujemy z doradcą kredytowym, który wybierze dla Państwa najlepszą i korzystną opcję kredytu, posiadamy ubezpieczenie OC, gwarantujemy bezpieczeństwo transakcji.
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Ewelina (licencja nr: 22791)","Wrocław,",2,,,45 m²,Tak,Tak,3/7,2016
3 pok. | Rozkład | M.miejskie - Szczepin,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-3-pok-rozklad-m-miejskie-szczepin-52m2-mzn2043182248,570 000 zł,"Mam Państwu do zaoferowania bardzo ładne, dwustronne, w pełni rozkładowe 3 pokojowe mieszkanie o powierzchni 51,3 m2 na 1 piętrze 4 piętrowego budynku na Starym Mieście, na Szczepinie w okolicy ulicy Litomskiej
- 1,5 km do Rynku
Lokal składa się:
- salonu
- pokoju
- pokoju
- oddzielnej i widnej kuchni
- przedpokoju
- łazienki z WC
Mieszkanie dla rodziny, tak jak i dobra inwestycja pod wynajem !
Media miejskie !
Okolica:
Pełna infrastruktura osiedlowa: żłobki, przedszkole, szkoły liczne sklepy, banki, punkty usługowe, apteka, przychodnia.
Komunikacja:
Szybki i łatwy dojazd do obwodnicy śródmiejskiej, które umożliwia szybkie dotarcie do różnych części miasta. Liczne połączenia autobusowe i tramwajowe.
Doskonała lokalizacja dla osób poszukujących bliskości do Centrum.
Gorąco polecam, zapraszam do kontaktu
CENA: 570 000 zł
Ewelina Otawa
Pośrednik w obrocie nieruchomościami lic. zaw. nr 22791
666... pokaż
nr oferty: POTR-MS-176
email: ewelina@
Jeśli planujesz kupić lub sprzedać swoją nieruchomość chętnie Ci w tym pomogę. Zapraszam do bezpłatnej konsultacji, która pomoże Ci dobrać najlepszą strategię.
*Prezentowana oferta nie stanowi oferty handlowej w rozumieniu Art. 66 par. 1 Kodeksu Cywilnego, a dane w niej zawarte mają charakter jedynie informacyjny i mogą ulec zmianie.
POTER Nieruchomości kompleksowo zajmuje się obsługą sprzedaży/kupna nieruchomości, współpracujemy z doradcą kredytowym, który wybierze dla Państwa najlepszą i korzystną opcję kredytu, posiadamy ubezpieczenie OC, gwarantujemy bezpieczeństwo transakcji.
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Ewelina (licencja nr: 22791)","Wrocław,",3,,,52 m²,,,1/4,1980
3 pok.| Balkon | 2009r. - ok. Partynic,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-3pok-balkon-klimatyzacja-2009-r-ok-partynic-67m2-mzn2042924604,695 000 zł,"Mam Państwu do zaoferowania dwupoziomowe, umeblowane 3 pokojowe mieszkanie z balkonem
o powierzchni użytkowej 62,75 m2 (pow. całkowita ok. 67 m2) na 2 piętrze 2 piętrowego budynku z 2009 r. w miejscowości Wysoka, w pobliżu Ołtaszyna/Partynic, w okolicy ul. Radosnej.
- 200 m Tor Wyścigów Konnych i przystanek autobusowy
- 500 m Zespół szkolno-przedszkolny i żłobek
- 700 m granica Wrocławia
- 1,8 km Centrum sportowe Match Point
- 2,5 km Park Kleciński i Zamek Topacz
- 2,8 km Park Południowy
- 3,5 km Basen Centrum Ślęza
I POZIOM
- salon z aneksem kuchennym, z wydzieloną częścią jadalnianą
- przedpokój
- WC
- balkon
II POZIOM
- przestronny pokój z pojemną szafą
- pokój
- holl z biblioteczką
- łazienka z WC i wanną
W budynku ogólnodostępna rowerownia/wózkownia.
Mieszkanie umeblowane i wyposażone w sprzęt AGD, gotowe do wprowadzenia od zaraz !
Klimatyzacja.
Istnieje możliwość zakupu miejsca postojowego w garażu podziemnym dodatkowo płatne 25 000 zł.
Mieszkanie znajduje się na prestiżowym, ogrodzonym, monitorowanym i osiedlu z placem zabaw.
Parking dla mieszkańców na terenie nieruchomości.
Klatka schodowa czysta i zadbana, z domofonem.
Dookoła dużo zieleni, tereny spacerowe, ścieżki rowerowe, liczne sklepy i restauracje przy ul. Zwycięskiej.
Wysoki standard, w pełni wyposażone, urządzone z najwyższej jakości materiałów - schody z egzotycznego drewna merbau, klimatyzowane pomieszczenia, zainstalowany alarm, w łazience ekskluzywne kafle i armatura Villeroy & Boch, na górnym poziomie w przedpokoju projektowana na zamówienie biblioteczka.
Mieszkanie dwustronne, jasne z ekspozycją słoneczną na wschodnio i zachodnią stronę.
Czynsz: ok. 700 zł/ przy3o... pokażs. (ogrzewanie, woda, śmieci, administracja, części wspólne, sprzątanie, fundusz remontowy). Lokalna kotłownia gazowa.
Pełna własność z księgą wieczystą.
Okolica:
Wysoka, to prężnie rozwijająca się część gminy Kobierzyce.
W pobliżu nowy Kompleks Szkolno-Przedszkolny, żłobek, przystanek autobusowy, sklep Centrum Delikatesy, sklep Biedronka, Żabka, paczkomat, restauracja ,,Miło Mi,, piekarnia, sklep NETTO.
Poza tym w okolicy mieści się przychodnia NFZ, gabinety lekarskie, apteki, siłownie, salony fryzjerskie.
Niedaleko Wysokiej położone są Bielany Wrocławskie - centra handlowe, Ikea.
Dobrze skomunikowana z pozostałą częścią Wrocławia - autobusy 112, 612, 113, 127, 913, nocny.
Szybki dojazd do AOW oraz autostrady A4.
Cena: 695 000 zł do negocjacji !
Zapraszam do kontaktu.
Grzegorz Poter
Agent Nieruchomości
666... pokaż
nr oferty: POTR-MS-140
email: grzegorz@
Jeśli planujesz kupić lub sprzedać swoją nieruchomość chętnie Ci w tym pomogę. Zapraszam do bezpłatnej konsultacji, która pomoże Ci dobrać najlepszą strategię.
* Prezentowana oferta nie stanowi oferty handlowej w rozumieniu Art. 66 par. 1 Kodeksu Cywilnego, a dane w niej zawarte mają charakter jedynie informacyjny i mogą ulec zmianie.
POTER Nieruchomości kompleksowo zajmuje się obsługą sprzedaży/kupna nieruchomości, współpracujemy z doradcą kredytowym, który wybierze dla Państwa najlepszą i korzystną opcję kredytu, posiadamy ubezpieczenie OC, gwarantujemy bezpieczeństwo transakcji. Dbając o bezpieczeństwo naszych klientów, a często także na ich wyraźne życzenie, nie podajemy adresów nieruchomości bez podpisania uprzednio umowy o pośrednictwo w kupnie lub najmie.","Wrocław,",3,,,67 m²,Tak,,2/2,2009
"Lux,przytulny i komfortowy gotowiec inwestycyjny",https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-w-pelni-umeblowany-gotowiec-inwestycyjny-18m2-mzn2042011408,299 000 zł,"Lokal w pełni umeblowany i wyposażony w sprzęt AGD, gotowy do wprowadzenia od zaraz !
Mam Państwu do zaoferowania przytulny, komfortowy apartament o powierzchni 17,78 m2 na 3 piętrze 5 piętrowego apartamentowca z 3 windami z 2023 r. na Karłowicach w okolicy ul. Koszarowej.
- 4,5 km do Placu Grunwaldzkiego i Politechniki Wrocławskiej
- 5 km do Rynku
Lokal składa się:
- pokoju z aneksem kuchennym z wydzieloną częścią jadalnianą
- łazienki z WC
.
W budynku jest rowerownia/wózkownia
Świetna inwestycja pod wynajem !
Lokal cichy, ciepły, z ekspozycją słoneczną na zachodnią stronę i widokiem na dziedziniec.
Duży bezpłatny parking .
System przeciwpożarowy. Czujniki dymu. Pralnia w budynku.
Zamek elektroniczny zapewnia bezobsługowe zameldowanie i wymeldowanie.
Wygodna sofa, która dzięki top materacowi tworzy komfortowe łóżko, a stół miejsce do pracy.
Duża szafa w pokoju.
Kuchnia wyposażona w sprzęt AGD (płyta elektryczna, lodówka, zmywarka ).
Niski czynsz: 270 zł
Bardzo dobra komunikacja miejska !
Okolica:
100m - sklepy (netto, warzywniak), apteki, kawiarnie i restauracje, fryzjer
100m - siłownia i fitness
1 km- Centrum Handlowe Korona, Centrum Handlowe Młyn, Castorama
1 km- stacja PKP Wrocław-Sołtysowice
200m - przystanek autobusowy
300m - stacja rowerów miejskich
500m - tereny rekreacyjne nad Odrą - Most Warszawski (wały, polanki, bary plażowe). Idealne miejsce do biegania, spacerowania, jazdy na rowerze.
Gorąco polecam, zapraszam do kontaktu.
Odrębna własność lokalu, z księgą wieczystą bez obciążeń.
Oferta na wyłączność.
CENA: 299 000 zł
Ewelina Otawa
Pośrednik w obrocie nieruchomościami lic. zaw. nr 22791
666... pokaż
nr oferty: POTR-MS-150
email: ewelina@
Jeśli planujesz kupić lub sprzedać swoją nieruchomość chętnie Ci w tym pomogę. Zapraszam do bezpłatnej konsultacji, która pomoże Ci dobrać najlepszą strategię.
*Prezentowana oferta nie stanowi oferty handlowej w rozumieniu Art. 66 par. 1 Kodeksu Cywilnego, a dane w niej zawarte mają charakter jedynie informacyjny i mogą ulec zmianie.
POTER Nieruchomości kompleksowo zajmuje się obsługą sprzedaży/kupna nieruchomości, współpracujemy z doradcą kredytowym, który wybierze dla Państwa najlepszą i korzystną opcję kredytu, posiadamy ubezpieczenie OC, gwarantujemy bezpieczeństwo transakcji.
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Ewelina (licencja nr: 22791)","Wrocław,",1,,,18 m²,,,3/5,2023
