nazwa_ogloszenia,link,cena,opis,lokalizacja,pokoje,stan wykonczenia,miejsce parkingowe,powierzchnia,balkon,taras,piętro,rok budowy
3M po generalnym remoncie | Balkon | CO Miejskie,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-gen-jozefa-hallera-74m2-mzn2043094316,882 500 zł,"Na sprzedaż mieszkanie położone w południowej części Wrocławia, dzielnica - Borek.
Mieszkanie dwustronne, rozkładowe, mierzące 74,7m2 składające się z 3 niezależnych pokoi, oddzielnej kuchni, przedpokoju, łazienki oraz WC.  Dodatkowo przynależy do mieszkania piwnica oraz balkon (z widokiem na zielone patio).
Położone jest na 2-piętrze w 4-piętrowym budynku bez windy. 
Cena 882 500zł (11 814zł/m2)
Mieszkanie świetnie nadaje się zarówno pod wynajem na pokoje lub dla rodziny/pary do zamieszkania. 
Budynek ocieplony, po remoncie elewacji, teren ogrodzony. Miejsca parkingowe przy ulicy.
Mieszkanie jest w trakcie remontu wykonywanego przez specjalistów. Zdjęcia przedstawiają realizację z bliźniaczego mieszkania, standard mieszkania w ogłoszeniu bardzo zbliżony.
Remont wykonano wg projektu architekta.
Okna PCV, instalacja elektryczna miedziana, piony wod-kan plastikowe, nowe podłogi. Mieszkanie będzie przystosowane do natychmiastowego wprowadzenia.
W odległości minuty spacerem od mieszkania przystanki tramwajowe i autobusowe (szybki i bezpośredni dojazd do centrum i uczelni).
Atuty nieruchomości:
- Topowa lokalizacja
- 3 niezależne pokoje
- Okna PCV
- Ekspozycja północ-południe
- Ogrzewanie miejskie
- Pełna własność, KW bez roszczeń
- Opłaty miesięczne: koszty to ok. 700 zł (w tym fundusz remontowy) + prąd według zużycia
- Rozkładowe
- Ergonomiczny układ pomieszczeń
Pomieszczenia:
- Pokój 1 (z balkonem)
- Pokój 2
- Pokój 3
- Oddzielna kuchnia
- Łazienka
- WC
- Przedpokój 
- Balkon
- Piwnica (ok 5m2)
Budynek:
- Budynek z 2005 roku z odnowioną elewacją
- Zadbana klatka schodowa
- Ogrzewanie miejskie
Lokalizacja:
- 3,4km do Rynek Wrocław
- Dwa z piękniejszych i większych parków we Wrocławiu - Park Grabiszyński oraz Park Południowy
- Linie Autobusowe w pobliżu 126, 127, 136, 133, 143, 144, D
- Linie Tramwajowe w pobliżu 2, 4, 5, 6, 7, 11, 17, 20, 70 
- W pobliżu markety, sklepy, żabki, żłobki, przedszkola, szkoła, restauracje
Nieruchomość jest także bardzo dobrze skomunikowana z pozostałymi częściami miasta.
ZAPRASZAM NA BEZPŁATNĄ PREZENTACJE!
MATEUSZ BRUSIŁO
Doradca ds. nieruchomości
+48... pokaż
brusilo@
numer oferty 1494/11334/OMS
Agencja Nieruchomości KO Estate
Piłsudskiego 74/320
50-020 Wrocław
Biuro czynne od poniedziałku do piątku w godzinach od 9:00 do 18:00
oraz w soboty od 10:00 do 14:00
tel. Kom+48... pokaż
e-mail: biuro@
KO Estate
- aktywnie uczestniczymy w całym procesie zakupu mieszkania
- gwarantujemy opiekę prawną
- zapewniamy konsultacje z doradcą kredytowym
- oferujemy konkurencyjne stawki u notariusza
Oferta wysłana z programu dla biur nieruchomości ASARI CRM (asaricrm.com)","Wrocław-Krzyki,",3,,,"74,70 m²",Tak,,2/4,2005.0
3M + balkon | Wysoki STANDARD | Krzyki,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-69m2-mzn2043123413,889 000 zł,"Przedstawiam Państwu na sprzedaż 3-pokojowe, EKSKLUZYWNE MIESZKANIE NA ŚWIETNYM OSIEDLU!
UL. NYSKA | KRZYKI
Lokal położony na 5 piętrze siedmiokondygnacyjnego bloku z windą! Budynek pod nadzorem ochrony znajduje się na zamkniętym osiedlu.
Osiedle Oaza to enklawa spokoju, a także miejsce, w którym wszystko jest na wyciągnięcie ręki. Doskonała lokalizacja jest ogromnym atutem – szybki dojazd do centrum miasta. Subtelna kolorystyka elewacji i efektowne przeszklenia balkonów świetnie harmonizują się z otoczeniem.
Mieszkanie idealne do RODZINY 2+1/ w celach inwestycyjnych.
WYKOŃCZONE Z DBAŁOŚCIĄ O NAJMIEJSZE DETALE!
Na łączną powierzchnię 69,59 m2 składają się:
· salon z aneksem kuchennym
· sypialnia z garderobą
· pokój
· łazienka z wanną
· łazienka z prysznicem
· przedpokój
Dodatkowo do nieruchomości przynależy duży balkon! A także komórka lokatorska (cena zakupu - 10 000 zł) oraz miejsce parkingowe w garażu podziemnym (cena zakupu - 30 000 zł).
Świetna lokalizacja:
· najbliższy przystanek tramwajowy – 4 min pieszo (linie: 8, 16, 22)
· najbliższy sklep spożywczy Żabka – 3 min pieszo, dalej 2 min pieszo – Kaufland
· salon kosmetyczny na osiedlu – 1 min pieszo
· Żłobek i Przedszkole Parasolka – 3 min pieszo
· stacja paliw – 6 min autem
· dojazd do centrum Miasta – około 20 min autem
Zapraszam na prezentację!
Alicja Oraczewska
Tel.:79... pokaż
Informujemy, że zgodnie z ustawą z dnia 21 sierpnia 1997 r o gospodarce nieruchomościami (Dz.U. z 1997 r. nr 115, poz. 741) usługa pośrednictwa jest wykonywana na mocy pisemnej umowy. W trakcie prezentacji nieruchomości konieczne jest podpisanie umowy pośrednictwa w kupnie nieruchomości. Za wykonaną usługę polegającą na doprowadzeniu do podpisania umowy kupna/sprzedaży pobierana jest prowizja.
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.",Krzyki,3,,,"69,56 m²",Tak,Nie,5/6,
Mieszkanie 3-pokojowe na ostatnim piętrze,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-srodmiescie-66m2-mzn2043233247,1 052 700 zł,"Mieszkanie znajduje się w Śródmieściu, w części budynku o nazwie Classic, która powstała pod koniec XIX wieku. Budynek łączy w sobie dwa style- Modern oraz Classic. Cechuje się unikatowymi częściami wspólnymi, panoramicznym tarasem z widokiem na Ogród Botaniczny oraz bliską odległością do wrocławskiego Rynku. 
Rozkład mieszkania:
- Pokój dzienny z aneksem kuchennym
- Dwie sypialnie
- Garderoba
- Przedpokój
- Łazienka
W pobliżu:
- Ogród Botaniczny (40m)
- Ostrów Tumski (750 m)
- Politechnika Wrocławska  (1,4 km)
- Wyspa Słodowa (700 m)
- Pasaż Grunwaldzki (1,1 km)
- Rynek (1,6 km)
- Komunikacja miejska- przystanek autobusowy i tramwajowy
Zalety:
- Bliskość zieleni i terenów rekreacyjnych
- Sala bilardowa oraz panoramiczny taras z widokiem na Ogród Botaniczny
- Idealnie skomunikowana inwestycja
- Dostęp do najważniejszych punktów handlowo-usługowo
- Wysoki standard części wspólnych
- Przestronne i słoneczne pomieszczenia
Termin oddania: 30.06.2024
Zadzwoń i umów się na bezpłatną prezentację! Opiekun oferty: Magdalena Rakowska nr530... pokaż
Brak dodatkowych kosztów:
- brak prowizji biur nieruchomości - kupujesz od dewelopera!
- brak podatku PCC
W razie potrzeby chętnie pomożemy w zbadaniu zdolności kredytowej całkowicie bezpłatnie oraz doradzimy w kwestii wykończenia wnętrz.
Dbając o bezpieczeństwo transakcji, stale współpracujemy z kancelarią radcy prawnego, dzięki czemu macie Państwo możliwość konsultacji przy transakcjach związanych z obrotem nieruchomościami.
Nota prawna
Opis oferty zawarty na stronie internetowej sporządzany jest na podstawie oględzin nieruchomości oraz informacji uzyskanych od właściciela, może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C.","Wrocław-Śródmieście,",3,,,"66,92 m²",,,4/4,2024.0
Gotowe***Blisko Metra***Wysoki standard***Ogródek 147m2,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-krzyki-83m2-mzn2043140867,1 702 730 zł,"Zakup bezpośrednio od dewelopera.
English speakers welcome.
- 0% prowizji
- 0% pcc
Gotowe apartamenty blisko Ronda Daszyńskiego.
Zapraszam do kontaktu email lub telefonicznie791... pokaż.
O inwestycji:
pierwszy etap to jeden budynek, w którym zaplanowano 145 mieszkań
metraże od poniżej 30 m2 do 120 m2 – dużo mieszkań o wielkości do 40 m2
wysokie mieszkania na parterze – 3,5 metra, na pozostałych piętrach około 2,75 metra
zróżnicowana bryła: 5 i 8 pięter
do każdego mieszkania przynależy przestronny balkon, loggia lub taras
duże drewniane okna, dzięki którym mieszkania są doskonale doświetlone
istnieje możliwość łączenia mniejszych mieszkań i stworzenia większego metrażu
dostęp do prywatnych ogródków z mieszkań na parterze budynku
rozwiązania przyjazne dla cyklistów: stojaki rowerowe na zewnątrz budynku, schowek na rowery w garażu, wieszaki rowerowe przy wybranych miejscach parkingowych
dwupoziomowy garaż pod budynkiem
w ramach przestrzeni wspólnej zaprojektowany przestronny park, w którym przewidziano udogodnienia dla ptaków i owadów – domki i budki lęgowe
na części terenu będzie łąka kwietna – wysiana z roślin wolnorosnących
planowana certyfikacja BREEAM w standardzie „very good” – zaświadczająca, że budynek powstał w oparciu o zasady zrównoważonego rozwoju
budynek zaprojektowany w taki sposób, by mógł otrzymać certyfikat „Obiekt bez barier”
Przedstawiona oferta cenowa ma charakter informacyjny, nie stanowi oferty handlowej w rozumieniu Art.66 par.1 Kodeksu Cywilnego.
Kontaktując się z nami wyrażasz zgodę na przekazanie danych osobowych (imię, nazwisko, nr telefonu, adres email) deweloperom w celu przedstawienia ofert z zakresu rynku nieruchomości.
Kontaktując się z nami wyrażasz zgodę na przetwarzanie przez nas Twoich danych osobowych, w zakresie koniecznym do przedstawienia oferty.","Krzyki,",4,,,"83,06 m²",,,,2023.0
Cztery pokoje/taras na dachu/ garderoba,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-dluga-110m2-mzn2043205221,1 500 000 zł,"Mieszkanie 4-pokojowe z dużym tarasem na dachu/ Garderoba/ Dwie łazienki/ Tramwaj / PKP / Centrum
Bez prowizji i bez podatku PCC
Termin oddania: gotowe do odbioru
Posiadam w sprzedaży mieszkania na różnych piętrach oraz w różnym metrażu zarówno na tej inwestycji jak i w całym Wrocławiu. Zadzwoń i umów się na spotkanie!
Najważniejsze zalety osiedla:
- zaledwie 3km od wrocławskiego rynku.
- rozbudowana infrastruktura miejska, wszystko w zasięgu ręki - sklepy, restauracje, kawiarnie, uczelnie wyższe, szkoły, przedszkola.
- świetna komunikacja miejska w każdą część miasta
- dużo zieleni na osiedlu oraz w okolicy
Lokal mieszkalny około 110 m2 składa się z:
- pokoju dziennego z aneksem kuchennym
- sypialni
- dwóch pokoi
- łazienki
- WC
- garderoby
- przedpokoju
Dodatkowo:
- duży taras na dachu 27m2
Mieszkanie jest oddawane w stanie deweloperskim , do własnej aranżacji.
Zdjęcia przedstawione w ofercie są wizualizacjami.
✔︎ Zapewniam pomoc w uzyskaniu kredytu oraz wykończeniu mieszkania pod klucz.
✔︎ Kupując z nami nieruchomość zyskujesz 10% rabatu na wykończenie lub remont mieszkania*
✔︎ Możliwość bezpłatnej rezerwacji mieszkania.
Zapraszam do kontaktu:
Monika Błędzińska:881... pokaż
@-mail: monika.b@
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Grzegorz Niewczas (licencja nr: 21838)
oto- 060204
Oferta została przygotowana na podstawie informacji uzyskanych od dewelopera. Informacje te są przez nas weryfikowane i sprawdzane, mogą jednak ulegać aktualizacji, w związku z czym powyższa oferta nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego, a dane w niej zawarte mają jedynie charakter informacyjny.
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Grzegorz Niewczas (licencja nr: 21838)","Wrocław,",4,,,"110,53 m²",Tak,Tak,6/7,2023.0
Kameralna zabudowa/ dobry układ,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-tymiankowa-96m2-mzn2043183657,887 779 zł,"Mieszkanie w zabudowie szeregowej l 4 Pokoje | Spokojna okolica | Możliwość wykończenia pod klucz
Opiekun oferty:
Patrycja Kaczmarek
602... pokaż
Oferta działu deweloperskiego SPD Nieruchomości. W jednym miejscu i czasie porównamy nasze oferty deweloperów. W ofercie posiadamy inne metraże i ciekawe lokalizacje.
Nieruchomość idealna dla pary lub rodziny z dala od miejskiego zgiełku. Mieszkanie dwupoziomowe o powierzchni 96,36w stanie deweloperskim dzięki czemu można je wykończyć według własnego pomysłu. Mieszkanie gotowe do obioru w atrakcyjnej cenie
Otoczenie nieruchomości :
Inwestycja znajduje się na Lipie Piotrowskiej, sześć segmentów w zabudowie szeregowej, każdy podzielony na dwa dwupoziomowe apartamenty. To miejsce dla tych, którzy chcą mieszkać w cichej, zielonej okolicy, z jednoczesnym dostępem do infrastruktury i najpotrzebniejszych usług. Osiedle jest dobrze skomunikowane z miastem dzięki liniom autobusowym i kolejowym. W bezpośrednim sąsiedztwie znajdują się przystanki autobusowe linii 105, 111, 143 oraz linii nocnej 246. W odległości 1,2 km znajduje się stacja kolejowa Wrocław-Osobowice. Osiedle jest także idealnym wyborem dla rodzin z dziećmi, dzięki oddalonymi o zaledwie 300 m terenami z boiskami sportowymi, placem zabaw i przedszkolu.
najważniejsze informacje:
-Kameralnie, niska zabudowa osiedla
-Wysoki standard wykończenia
-Dojazd zmodernizowaną drogą
-Ogródek lub balkon w każdym lokalu
-Ogrzewanie podłogowe w każdym pomieszczeni
-Przygotowanie instalacji pod klimatyzację
-Rolety elektryczne
-Trawa z rolki
-Instalacja alarmowa
Rekomendacja Eksperta SDP Nieruchomości:
Tę nieruchomość polecam pod inwestycję lub dla singla/pary szukających spokojnej okolicy z dala od miejskiego zgiełku ale wciąż z dobrze skomunikowaną z centrum miasta.
Niedostateczne środki? To nie problem!
Pomagamy w uzyskaniu finansowania na tę i inne nieruchomości. Zadzwoń i zapytaj o szczegóły.
Zapraszam na prezentację
Patrycja Kaczmarek
602... pokaż
Oferta wysłana z programu IMO dla biur nieruchomości","Psie Pole,",4,,,"96,36 m²",,Tak,,2023.0
"Mieszkanie 4 pok. 72m2, 3-str., z ogrodem,Lipa Piotrowska, oddanie IV kw. 2024",https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-psie-pole-lawendowa-72m2-mzn2043178800,782 676 zł,"Nr oferty: TLP250-RZ
Kupujący nie płaci prowizji oraz podatku PCC.
ZALETY MIESZKANIA:
- 3-stronna ekspozycja: północ- południe- zachód
- łazienka ok 6m2
- korytarz z miejscem na szafę
- 1,5km do AOW A8
- planowana realizacja IV kwartał 2024 roku
- zakup od sprawdzonego dewelopera z doświadczeniem
- kupujący nie płaci prowizji oraz podatku PCC. Zakup bezpośrednio od dewelopera.
OPIS INWESTYCJI:
Standard wykończenia- deweloperski (załączone wizualizację są tylko przykładowe)
Lokalizacja: Wrocław Lipa Piotrowska ul. Lawendowa / ul. Melisowa
Zakup miejsca parkingowego do mieszkania jest obligatoryjny.
INFORMACJE O OSIEDLU:
- w pobliżu Parku Widawskiego oraz pobliskiej rzeki Widawy, gdzie znajdują się liczne ścieżki rowerowe
- w otoczeniu domów jednorodzinnych, domów w zabudowie szeregowej i bliźniaczej
- miejsca parkingowe w garażach podziemnych oraz naziemnych
- dostępne komórki lokatorskie
- stojaki rowerowe, plac zabaw
- teren wokół budynków zostanie zagospodarowany zielenią parkową
KOMUNIKACJA:
- Autostradowa Obwodnica Wrocławia (A8) oraz węzeł Widawa zapewniający dojazd do wielu dzielnic Wrocławia oraz wyjazd w kierunku Poznania i Warszawy w odległości 1,5 km
- przystanki autobusowe linii 108,111,143, 244 w odległości ok. 100 -150 m
- stacja kolejowa Wrocław Osobowice (bezpłatne parkowanie w ramach powstałej sieci parkingów Park&Ride - rozwiązanie dla osób, które łączą podróż samochodem i komunikacją publiczną) w odległości ok. 800 m
- centrum handlowe MARINO w odległości ok. 5km
- w promieniu 2 km rozwinięta infrastruktura otoczenia : sklepy, kawiarnie, pizzerie, przychodnia, apteka, sklepy: Carrefour, Dino, przedszkola publiczne i niepubliczne, żłobek prywatny. W trakcie budowy jest nowoczesny zespół szkolno-przedszkolny na 1000 dzieci, którego otwarcie zaplanowano na wrzesień 2024.
Zapraszam do kontaktu, kupujący w tym przypadku nie płaci prowizji oraz podatku PCC.
Jeśli to mieszkanie nie spełnia Państwa oczekiwań to posiadam w ofercie zarówno lokale o innym metrażu i układzie w tej lokalizacji, jak i w całym Wrocławiu.
Zamieszczone na naszych stronach informacje nie stanowią oferty w rozumieniu Kodeksu Cywilnego, a dane w nich zawarte mają jedynie charakter informacyjny.
Pracuję od poniedziałku do soboty w godzinach 8-20.
Robert Żuk
Pośrednik w obrocie nieruchomościami
+48... pokaż
Elitare Biuro nieruchomości
e-mail: robert.zuk@","Psie Pole,",4,,,"72,47 m²",Nie,Nie,,2024.0
Przy Odrze/Z balkonem/Panorama miasta/Wyjątkowe,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-srodmiescie-kurkowa-mosty-mieszczanskie-51m2-mzn2043184297,921 600 zł,"Nowe mieszkanie w Centrum
Ustawne, 2- pokojowe mieszkanie (o powierzchni ponad 52 mkw ), wyposażone, wynajęte, z widokiem na Panoramę Miasta. Usytuowane w eleganckim budynku z 2015 r., zlokalizowanym na Śródmieściu - tuż przy Mostach Mieszczańskich.
Siódme, przedostatnie piętro . Wystawa okien - Zachód.
Lokalizacja:
- ścisłe centrum miasta,
- tuż przy bulwarze nadrzecznym,
- około 900 m od Wyspy Słodowej, Promenady Staromiejskiej, czy Rynku
- niecałe 300m do przystanku MPK ""Kępa Mieszczańska""
Lokal składa się z:
- salonu z aneksem kuchennym, z balkonem,
- sypialni,
- łazienki,
- przedpokoju.
Dodatkowe informacje:
- ogrzewanie miejskie,
- nieruchomość ze sprawdzonym Najemcą,
- nowoczesny budynek z innowacyjnymi rozwiązaniami, wysoka jakość wykończenia, monitoring
- prestiżowa okolica,
- dojazd w każde miejsce we Wrocławiu,
- zielone osiedle, bulwary nadrzeczne,
- Park Mieszczański w pobliżu,
Cena: 921 600 zł
Zapraszam na prezentację i do współpracy!
Joanna Witka:881... pokaż
Numer licencji zawodowej: 24779
e-mail: joanna@
telefon do biura:71... pokaż
Zapraszamy na Naszą oficjalną stronę biura OTO NIERUCHOMOŚCI
Pomagamy w sfinansowaniu zakupu nieruchomości!!! Współpracujemy z niezależnymi, doświadczonymi doradcami finansowymi, którzy przeanalizują i wybiorą dla Państwa indywidualną, najkorzystniejszą ofertę kredytową spośród czołowych 22 banków - w jednym miejscu - podczas jednego spotkania.
Więcej informacji na naszej stronie .
Współpracujemy z doświadczonymi i kreatywnymi firmami z branży wykończenia oraz aranżacji wnętrz. Nasi specjaliści oferują zróżnicowany wachlarz usług: od realizacji poszczególnych fragmentów wykończenia po kompleksowe wyposażenie nieruchomości pod klucz. Każdy z projektów dopasowany jest do indywidualnych potrzeb naszych Klientów.
Oferty zamieszczone na stronie internetowej przygotowywane są na postawie oględzin nieruchomości oraz informacji uzyskanych od właściciela. Weryfikujemy je i sprawdzamy, jednak wszelkie informacje w nich zawarte mogą ulegać aktualizacji, w związku z czym nie stanowią oferty w rozumieniu Kodeksu Cywilnego, a dane w nich zawarte mają jedynie charakter informacyjny.
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Joanna Witka (licencja nr: 24779)","Wrocław,",2,,,"51,20 m²",Tak,,7/8,2015.0
Opis nieruchomości,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-braniborska-80-30m2-mzn2043178233,,"Najważniejsze atuty
✅ Doskonała lokalizacja w centrum Wrocławia
✅ Elegancka i nowoczesna forma budynku wpisująca się w najnowsze trendy architektury
✅ Zielony wewnętrzny dziedziniec","Stare Miasto,",1,,,"30,35 m²",,,,2024.0
Apartment klasy premium na Starym Mieście,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-wroclaw-stare-miasto-149m2-mzn2043234702,2 444 000 zł,"Polecam mieszkanie 4-pokojowe, z czterema balkonami i dwoma tarasami na Starym Mieście.
KUPUJĄCY NIE PŁACI PROWIZJI
Wyjątkowe mieszkanie jedyne takie we Wrocławiu. Winda na piąte piętro prowadzi tylko do w twojego ""M"". Z mieszkania rozpościera się widok na całą panoramę Wrocławia. Do twojej dyspozycji są dwa prywatne tarasy. A każdy z domowników może mieć swoją prywatną łazienkę jak i balkon.
Budynek premium wyróżnia elegancka klatka schodowa i sąsiedztwo kameralne, niewiele mieszkań w budynku wszystkie w podwyższonym standardzie. Wygodne parkowanie samochodów umożliwiają miejsca postojowe w podziemnym garażu, dostępne są również miejsca dla aut elektrycznych.
Mieszkanie 4-pokojowe, w pełni rozkładowe, z przestronną strefą dzienną, 3 łazienki
Metraż: 149,62 m2.
5 piętro z 6
4 Balkony i 2 tarasy
Cena: 2 444 000 zł brutto
Lokalizacja nieopodal Odry, na Starym Mieście. Osiedle łączy w sobie zalety położenia nieopodal rzeki i terenów rekreacyjnych z wygodą życia w bliskiej odległości od centrum. W pobliżu osiedla dostępne są przedszkola i szkoły, obiekty sportowe takie jak : Hala Widowiskowo-Sportowa ORBITA z basenem, torem wrotkarskim i lodowiskiem, korty tenisowe, Harcerski Ośrodek Wodny ZATOKA. W niewielkiej odległości położone jest Centrum Handlowe MAGNOLIA PARK, Muzeum Współczesne, AKADEMIA MUZYCZNA oraz Scena Teatru Polskiego przy Dworcu Świebodzkim.
Atutem tego miejsca jest także świetna komunikacja z resztą miasta.
W tej inwestycji dostępne są mieszkania metrażach od 27 do 150 m² - zarówno mniejsze, jedno- i dwupokojowe, jak również większe: trzy-, cztero-, a nawet pięciopokojowe. Przestronne balkony i tarasy - największe o powierzchni 76 m², to miejsca szczególne - kawałek własnego nieba w sercu miasta.
Miejsca postojowe w garażu podziemnym oferowane są w cenie 49 000 zł brutto, natomiast komórka lokatorska w cenie 4000 zł brutto za m2.
Pomagamy w załatwieniu formalności związanych z zakupem nieruchomości, kredytem. Współpracujemy z zaufanymi i doświadczonymi doradcami finansowymi.
Serdecznie polecam i zapraszam na prezentację
Magdalena Jakubczyk
609... pokaż
Pośrednik odpowiedzialny zawodowo Alicja Franczyk licencja zawodowa nr 2412
MAGNUS SP. J.
ul. Krakowska 52 lok.1
50-425 Wrocław
Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 1 Kodeksu Cywilnego.
Oferta nr588... pokażwysłana z systemu LocumNet Online",Stare Miasto,4,,,"149,46 m²",,Nie,5/6,2023.0
